item_id,item_name,store_id,store_name,original_price,price,category,stock_0930,stock_1630,stock_2030,change_2_1,change_3_2,change_3_1
69889fcfdbce420b4063a36b,Fruit Box #22,5f766f081673e04ebe6374dd,Unknown,5.0,5.0,Produce,,1,,,,
69889febb6083324abce345f,Veggie Box #25,5f766f081673e04ebe6374dd,Unknown,5.0,5.0,Produce,,1,,,,
69889ff6e5de2b13bb283166,Fruit Box #26,5f766f081673e04ebe6374dd,Unknown,5.0,5.0,Produce,,1,,,,
6988a00900585416b941849e,Fruit Box #28,5f766f081673e04ebe6374dd,Unknown,5.0,5.0,Produce,,1,,,,
6988ae8e00585416b94690b4,FFM SALAD TUNA 12 OZ,5f766f081673e04ebe6374dd,Unknown,5.99,2.99,Deli,,1,,,,
6988aeef89dc00ce486a52c7,FFM MIREPOIX 7 OZ,5f766f081673e04ebe6374dd,Unknown,2.99,1.49,Produce,,1,,,,
6988af03b6083324abd4efa3,FRANKLIN FARMS FALAFEL BALLS 9 OZ,5f766f081673e04ebe6374dd,Unknown,5.99,2.99,Produce,,1,,,,
6988c0bde5de2b13bb33aed8,Mixed Produce Box #69,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
6988c25800585416b94cf326,Mixed Produce Box #101,5f766f081673e04ebe6374d3,Unknown,5.0,5.0,Produce,,1,,,,
6988c260b6083324abdd216c,Mixed Produce Box #102,5f766f081673e04ebe6374d3,Unknown,5.0,5.0,Produce,,1,,,,
6988c26be5de2b13bb3444f0,Mixed Produce Box #103,5f766f081673e04ebe6374d3,Unknown,5.0,5.0,Produce,,1,,,,
6988c27c00585416b94cfc10,Mixed Produce Box #104,5f766f081673e04ebe6374d3,Unknown,5.0,5.0,Produce,,1,,,,
6988cb1900585416b95027a1,Mixed Produce Box #3106,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988cba7e5de2b13bb377edd,Fruit Box #3108,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988cbe400c75e93fc36dc10,Fruit Box #3109,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988cc5400585416b9508dcd,Fruit Box #3110,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988cd2100c75e93fc37358d,Veggie Box #3112,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988cde2b6083324abe1e6d4,Fruit Box #3114,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988ce2500c75e93fc3795d8,Veggie Box #3115,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988ce79e5de2b13bb3867a4,Fruit Box #3116,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988cec6e5de2b13bb388388,Fruit Box #3117,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
6988de88b6083324abe7efba,Mixed Produce Box #15,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
6988de90e5de2b13bb3d3a2e,Mixed Produce Box #16,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
6988ebd200c75e93fc40cd7e,Fruit Box #1,5f766f081673e04ebe6374e3,Unknown,5.0,5.0,Produce,,1,,,,
6988ebe589dc00ce487f6a6f,Fruit Box #2,5f766f081673e04ebe6374e3,Unknown,5.0,5.0,Produce,,1,,,,
69892c78b6083324abfe7bae,Mixed Produce Box #102,5f766f081673e04ebe6374df,Unknown,5.0,5.0,Produce,,1,,,,
698930c7e5de2b13bb511411,FORAGER CASHEWMILK YOGURT VANILLA BEAN 24 OZ,5f766f081673e04ebe6374e3,Unknown,6.99,3.49,Dairy,,4,,,,
698931d489dc00ce488fbb7f,Veggie Box #65,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
698931eefa93dd8fadda874d,Veggie Box #66,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
698936a9b6083324ab003656,ROMAINE HEARTS 3 PK,63b71852b6650d534d7adad9,Unknown,4.29,1.49,Produce,,10,,,,
698936c589dc00ce489066be,HEAD LETTUCE EACH,63b71852b6650d534d7adad9,Unknown,2.49,0.99,Produce,,11,,,,
6989d637e5de2b13bb5ba5f9,CHAIRMANS RESERVE PRIME BONELESS CC HALF LOIN RW,5f766f081673e04ebe6374cd,Unknown,18.79,9.39,Meat,,1,,,,
6989d646e5de2b13bb5ba7b6,CHAIRMANS RESERVE PRIME BONELESS CC HALF LOIN RW,5f766f081673e04ebe6374cd,Unknown,19.79,9.89,Meat,,1,,,,
6989d687e5de2b13bb5bb4ed,CHAIRMANS RESERVE PRIME BONELESS CC HALF LOIN RW,5f766f081673e04ebe6374cd,Unknown,25.2,12.6,Meat,,1,,,,
6989d7e900c75e93fc5b8a5e,KINGS HAWAIIAN BUNS HAMBURGER ORIG 8CT/12.8 OZ,5f766efd06e2381086a9acbf,Unknown,5.59,2.79,Deli,,3,,,,
6989d80eb6083324ab0bbb5d,KINGS HAWAIIAN PRETZEL SLIDER BUNS,5f766efd06e2381086a9acbf,Unknown,5.59,2.79,Deli,,3,,,,
6989d816b6083324ab0bbe9a,PRETZILLA SOFT PRETZEL SLIDER BUNS 8.4 OZ,5f766efd06e2381086a9acbf,Unknown,4.29,2.14,Deli,,1,,,,
6989d82989dc00ce489b0056,PRETZILLA PRETZEL BITES NACHO CHEESE 12.3 OZ,5f766efd06e2381086a9acbf,Unknown,5.99,2.99,Deli,,1,,,,
6989d84ce5de2b13bb5c1c56,KINGS HAWAIIAN SUB BUNS MINI ORIGINAL 6 PK 12 OZ,5f766efd06e2381086a9acbf,Unknown,5.59,2.79,Deli,,1,,,,
6989df5089dc00ce489dad0d,COUNTRY FRESH MILK 2% GAL,5f766efd06e2381086a9acbf,Unknown,4.49,2.24,Dairy,,1,,,,
6989df70b6083324ab0f1677,COCOJUNE YOGURT VANILLA UNSWEETENED 16 OZ,5f766efd06e2381086a9acbf,Unknown,7.49,3.74,Dairy,,1,,,,
6989df8f00c75e93fc5e3664,COUNTRY FRESH MILK FAT FREE GAL,5f766efd06e2381086a9acbf,Unknown,4.49,2.24,Dairy,,1,,,,
6989dface5de2b13bb5ed20f,MEIJER MILK CHOCOLATE 1% LOWFAT 1/2 GAL,5f766efd06e2381086a9acbf,Unknown,2.49,1.24,Dairy,,1,,,,
6989dfcde5de2b13bb5ee03b,MEIJER MILK CHOCOLATE 1% LOWFAT GAL,5f766efd06e2381086a9acbf,Unknown,3.89,1.94,Dairy,,1,,,,
6989dff2fa93dd8fade8bea3,MEIJER MILK CHOCOLATE 1/2 GAL,5f766efd06e2381086a9acbf,Unknown,2.49,1.24,Dairy,,1,,,,
6989e1f6e5de2b13bb5fa49b,KITE HILL CREAM CHEESE PLAIN 8 OZ,5f766efd06e2381086a9acbf,Unknown,6.99,3.49,Dairy,,1,,,,
6989ef25e5de2b13bb645ce1,Fruit Box #21,5f766f081673e04ebe6374d7,Unknown,5.0,5.0,Produce,,1,,,,
6989f19500c75e93fc6490fd,KIMBERLEY'S FOOTBALL SUGAR COOKIE TUB,5f766f081673e04ebe6374d7,Unknown,4.99,2.49,Bakery,,2,,,,
698a02ffe5de2b13bb6b7a22,CP DIPPERZ APPLES TART & CARAMEL 2.75 OZ,5f766f081673e04ebe6374db,Unknown,1.69,0.84,Produce,,8,,,,
698a06bb00c75e93fc6c73cc,FFM BROCCOLI FLORETS 12 OZ,5f766f081673e04ebe6374db,Unknown,2.79,1.39,Produce,,16,,,,
698a06db00c75e93fc6c7f6c,CP MEDLEY BLUEY APPL CHS PRTZL 2.5 OZ,5f766f081673e04ebe6374db,Unknown,1.69,0.84,Produce,,12,,,,
698a09d3b6083324ab229be7,Fruit Box #98,5f766f081673e04ebe6374dd,Unknown,5.0,5.0,Produce,,1,,,,
698a09ede5de2b13bb6dc297,Fruit Box #96,5f766f081673e04ebe6374dd,Unknown,5.0,5.0,Produce,,1,,,,
698a0a1eb6083324ab22bf2e,FFM SALAD HONEY MUSTARD CHICKEN 8 OZ,5f766f081673e04ebe6374dd,Unknown,4.49,2.24,Deli,,2,,,,
698a0a2fe5de2b13bb6dd50e,FREDERIKS BY MEIJER MOZZARELLA CILIEGINE 8 OZ,5f766f081673e04ebe6374dd,Unknown,4.99,2.49,Deli,,2,,,,
698a0a3c89dc00ce48adc30d,BELGIOIOSO FRESH MOZZARELLA BURRATA 8 OZ,5f766f081673e04ebe6374dd,Unknown,6.19,3.09,Deli,,3,,,,
698a0a6c00c75e93fc6db635,MEIJER MILK 1% LOWFAT GAL,5f766f081673e04ebe6374dd,Unknown,2.13,1.06,Dairy,,3,,,,
698a0a8ab6083324ab22f2a4,FFM FRUIT TRAY WITH DIP 72 OZ,5f766f081673e04ebe6374dd,Unknown,24.99,12.49,Produce,,1,,,,
698a0aa200c75e93fc6dcd9a,Mixed Produce Box #20,5f766f081673e04ebe6374db,Unknown,3.29,3.29,Produce,,1,,,,
698a0ae300c75e93fc6de377,BETTER BOOCH KOMBUCHA GUAVA COOLER 12 OZ ORGANIC,5f766f081673e04ebe6374dd,Unknown,2.99,1.49,Produce,,2,,,,
698a0ae4fa93dd8fadf84570,Mixed Produce Box #22,5f766f081673e04ebe6374db,Unknown,2.79,2.79,Produce,,1,,,,
698a0af300c75e93fc6de951,VEVAN UNCREAM CHEESE STRAWBERRY 8 OZ,5f766f081673e04ebe6374dd,Unknown,4.99,2.49,Produce,,3,,,,
698a0affe5de2b13bb6e1788,Mixed Produce Box #21,5f766f081673e04ebe6374db,Unknown,2.29,2.29,Produce,,1,,,,
698a0cc7b6083324ab240885,FFM PIE APPLE 10,5f766f081673e04ebe6374dd,Unknown,9.99,4.99,Bakery,,1,,,,
698a0cdcb6083324ab2411bc,FFM PIE LEMON MERINGUE 8,5f766f081673e04ebe6374dd,Unknown,8.49,4.24,Bakery,,1,,,,
698a0d00fa93dd8fadf92b6b,FRESH FROM MEIJER 14OZ ANGEL FOOD RING,5f766f081673e04ebe6374dd,Unknown,5.99,2.99,Bakery,,1,,,,
698a1a19e5de2b13bb73607a,Mixed Produce Box #30,5f766f081673e04ebe6374db,Unknown,1.79,1.79,Produce,,1,,,,
698a1e9eb6083324ab2c3548,BEST CHIVE CHEESE 14 OZ,5f766f081673e04ebe6374e3,Unknown,6.79,3.39,Dairy,,9,,,,
698a1efe89dc00ce48b5bc10,TUTS SPANISH CHEESE SMALL PACK 1 LB,5f766f081673e04ebe6374e3,Unknown,7.49,3.74,Dairy,,1,,,,
698a1f1ee5de2b13bb752242,BELGIAN BOYS PANCAKES BITE SIZE 10.6 OZ,5f766f081673e04ebe6374e3,Unknown,6.89,3.44,Dairy,,3,,,,
698a208700c75e93fc75a4b7,YOPLAIT OUI DAIRY FREE STRAWBERRY YOGURT SS 5 OZ,5f766f081673e04ebe6374e3,Unknown,2.19,1.09,Dairy,,12,,,,
698a20e2e5de2b13bb75c810,TRUE GOODNESS ALMOND MILK YOGURT PEACH 5.3 OZ,5f766f081673e04ebe6374e3,Unknown,1.29,0.64,Dairy,,2,,,,
698a24befa93dd8fad022feb,Mixed Produce Box #200,5f766f081673e04ebe6374df,Unknown,5.0,5.0,Produce,,1,,,,
698a24cfe5de2b13bb76e95d,Mixed Produce Box #201,5f766f081673e04ebe6374df,Unknown,5.0,5.0,Produce,,1,,,,
698a24dffa93dd8fad023c8f,Mixed Produce Box #202,5f766f081673e04ebe6374df,Unknown,5.0,5.0,Produce,,1,,,,
698a2728fa93dd8fad02ffaf,REV FARM LETTUCE SPRING MIX MICH 4 OZ,5f766f081673e04ebe6374cd,Unknown,3.99,1.99,Produce,,3,,,,
698a2751fa93dd8fad030f24,REV FARM LETTUCE ROMAINE ROBUST 4 OZ,5f766f081673e04ebe6374cd,Unknown,3.99,1.99,Produce,,6,,,,
698a2b13fa93dd8fad047b90,FFM TRAY TRIPLE TREAT & MELON 32 OZ,5f766f081673e04ebe6374db,Unknown,12.79,5.0,Produce,,9,,,,
698a2ed7fa93dd8fad05bfc9,Veggie Box #2122,5f766f081673e04ebe6374d0,Unknown,5.0,5.0,Produce,,1,,,,
698a2ee5e5de2b13bb7a4b0f,Fruit Box #2123,5f766f081673e04ebe6374d0,Unknown,5.0,5.0,Produce,,1,,,,
698a2ef5e5de2b13bb7a520a,Fruit Box #2124,5f766f081673e04ebe6374d0,Unknown,5.0,5.0,Produce,,1,,,,
698a2f4089dc00ce48bb43e5,Mixed Produce Box #2,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
698a2f49e5de2b13bb7a6d5b,Fruit Box #3,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
698a2f51b6083324ab331ee0,Fruit Box #5,5f766f081673e04ebe6374d9,Unknown,5.0,5.0,Produce,,1,,,,
698a408cb6083324ab3a8c92,Nestle Milky Bar,6944a4d129180fee26303bff,Unknown,5.09,2.55,Grocery,,5,,,,
698a428eb6083324ab3b7577,Crunchie Plantain chips- Sweet- Box Of 12,6944a4d129180fee26303bff,Unknown,48.0,33.99,Grocery,,30,,,,
698a4306fa93dd8fad0d1a38,Crunchie Plantain Chips-Sea Salt- Box Of 12,6944a4d129180fee26303bff,Unknown,48.0,32.99,Grocery,,10,,,,
698a442afa93dd8fad0d6a6f,BREAD ITALIAN PLAIN,5f766f081673e04ebe6374d3,Unknown,2.29,1.14,Bakery,,4,,,,
698a4440b6083324ab3c1c16,BREAD ITALIAN CLASSIC,5f766f081673e04ebe6374d3,Unknown,1.19,0.59,Bakery,,3,,,,
698a445900c75e93fc81b34d,FREDERIKS HONEYCRISP CARAMEL APPLE PIE,5f766f081673e04ebe6374d3,Unknown,11.99,5.99,Bakery,,2,,,,
698a4467fa93dd8fad0d7e11,FFM STRUDEL BITES APPLE 15CT,5f766f081673e04ebe6374d3,Unknown,4.49,2.24,Bakery,,4,,,,
698a447c89dc00ce48c26895,FFM YEAST DONUT CINN FRY GLAZED 4CT,5f766f081673e04ebe6374d3,Unknown,2.99,1.49,Bakery,,4,,,,
698a449a89dc00ce48c273c2,FFM PIE STRAWBERRY RHUBARB 10,5f766f081673e04ebe6374d3,Unknown,9.99,4.99,Bakery,,1,,,,
698a44bdfa93dd8fad0d9eb4,FFM PIE PUMPKIN 8,5f766f081673e04ebe6374d3,Unknown,5.99,2.99,Bakery,,1,,,,
698a44cce5de2b13bb812ad3,FFM YEAST DONUT APPLE FRITTER 4CT,5f766f081673e04ebe6374d3,Unknown,2.99,1.49,Bakery,,3,,,,
698a7ddfb6083324ab4eaa6e,Mixed Produce Box #3118,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
698a7e00b6083324ab4eb2c1,Veggie Box #3119,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
698a7e6ae5de2b13bb90cd4f,Mixed Produce Box #3120,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
698a7ed989dc00ce48d2674d,Mixed Produce Box #3121,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
698a7f3bfa93dd8fad1e30a8,Fruit Box #3122,5f766efd06e2381086a9acbf,Unknown,5.0,5.0,Produce,,1,,,,
698a91c500c75e93fc94f533,Fruit Box #1,5f766f081673e04ebe6374db,Unknown,5.0,5.0,Produce,,1,,,,
698a920ab6083324ab52a56a,Fruit Box #3,5f766f081673e04ebe6374db,Unknown,5.0,5.0,Produce,,1,,,,
698a921500c75e93fc95037a,Fruit Box #4,5f766f081673e04ebe6374db,Unknown,5.0,5.0,Produce,,1,,,,
698a9222b6083324ab52a838,Fruit Box #5,5f766f081673e04ebe6374db,Unknown,5.0,5.0,Produce,,1,,,,
698a922ee5de2b13bb9433c6,Fruit Box #6,5f766f081673e04ebe6374db,Unknown,5.0,5.0,Produce,,1,,,,
698a9239b6083324ab52adce,Fruit Box #7,5f766f081673e04ebe6374db,Unknown,5.0,5.0,Produce,,1,,,,
698a9398e5de2b13bb9466fa,MULTICOLOR PEPPER 3CT,63b71852b6650d534d7adad9,Unknown,3.79,0.99,Produce,,3,,,,
698a979c00c75e93fc95e3e7,Mixed Produce Box #1,5f766f081673e04ebe6374d2,Unknown,5.0,5.0,Produce,,1,,,,
698a97a5e5de2b13bb94f77b,Mixed Produce Box #2,5f766f081673e04ebe6374d2,Unknown,5.0,5.0,Produce,,1,,,,
698a97b700c75e93fc95e814,Mixed Produce Box #4,5f766f081673e04ebe6374d2,Unknown,5.0,5.0,Produce,,1,,,,
698a9c9cb6083324ab545287,Fruit Box #317,63b71852b6650d534d7adad9,Unknown,4.0,4.0,Produce,,1,,,,
698aa66489dc00ce48d8b935,Veggie Box #321,63b71852b6650d534d7adad9,Unknown,5.0,5.0,Produce,,1,,,,
698aac3ae5de2b13bb9759a8,HYDROPONIC GREEN LEAF LETTUCE/EXPIRES ON 2-17-26,63b71852b6650d534d7adad9,Unknown,3.29,1.49,Produce,,6,,,,
698ab82500c75e93fc98f195,Veggie Box #327,63b71852b6650d534d7adad9,Unknown,5.0,5.0,Produce,,1,,,,
698aed51b6083324ab5868b6,CHERUB TOMATOES 10 OZ,63b71852b6650d534d7adad9,Unknown,3.09,1.49,Produce,,3,,,,
698b13d700c75e93fc9be0d3,cinnamon rolls 4ct,63b71852b6650d534d7adad9,Unknown,4.29,2.14,Bakery,,2,,,,
698b13ecfa93dd8fad2805e5,cherry  turnovers,63b71852b6650d534d7adad9,Unknown,5.99,2.99,Bakery,,1,,,,
698b13fae5de2b13bb9b0c13,4ct cherry turnovers,63b71852b6650d534d7adad9,Unknown,5.99,2.99,Bakery,,1,,,,
698b140b89dc00ce48dd1af2,raspberry filled double chocolate 4ct muffin,63b71852b6650d534d7adad9,Unknown,5.99,2.99,Bakery,,1,,,,
698b141800c75e93fc9bec8a,"TABLE TALK PIE BLUEBERRY 4""",63b71852b6650d534d7adad9,Unknown,1.49,0.74,Bakery,,3,,,,
698b142cb6083324ab5a2c31,FFM SCONE BLUEBERRY 8CT,63b71852b6650d534d7adad9,Unknown,4.99,2.49,Bakery,,1,,,,
698b143a00c75e93fc9bf1f4,chocolate chunk 8ct scones,63b71852b6650d534d7adad9,Unknown,4.99,2.49,Bakery,,1,,,,
698b1464e5de2b13bb9b1a6f,french bread sliced,63b71852b6650d534d7adad9,Unknown,2.29,1.14,Bakery,,2,,,,
698b147f00c75e93fc9bfbdb,blueberry mini muffins 12ct,63b71852b6650d534d7adad9,Unknown,3.84,1.92,Bakery,,1,,,,
